userId,date,product,cost
y137xqrg6ifkzhi,2020-05-03,promotiondeal1,0.99
azbvjo4db5fxd1s,2020-05-11,cashinjection,0.99
id9o0nnf26794hu,2020-05-15,superinvestment,4.99
k8napnk26zij2f0,2020-05-13,hc2,9.99
ce8fbrv2qrtnr2w,2020-05-10,promotiondeal1,0.99
thd18l3d3epj8bs,2020-05-12,cashinjection,0.99
hegjneh81tn2f72,2020-05-07,hc3,19.99
na1lna8f1yrtaag,2020-05-09,promotiondeal1,0.99
48r04igfd9of3j7,2020-05-08,chairmanbonus,0.99
biyhwnh3zi901vo,2020-05-11,chairmanbonus,0.99
v2u4bkgfgrou0bj,2020-05-15,hc1,4.99
2iiro0y61f1e8xs,2020-05-10,cashinjection,0.99
0d4wfxn5aib9kon,2020-05-01,cashinjection,0.99
4bpvp2w5p5uryw3,2020-05-10,cashinjection,0.99
80j9lmxbdfbqx4i,2020-05-13,hc2,9.99
ccvboor0qb2kj7y,2020-05-14,promotiondeal2,0.99
0vkyujt8mvk5rjq,2020-05-08,chairmanbonus,0.99
pu3y4tvrnbdjy60,2020-05-10,cashinjection,0.99
gj89ac4ool3juw1,2020-05-07,promotiondeal1,0.99
lahv1u9tnywfjqk,2020-05-13,cashinjection,0.99
94gfbmqbham4b7c,2020-05-10,cashinjection,0.99
icli1ms3ouwzroq,2020-05-08,starterpack2,19.99
dt30ai3vl1adcp0,2020-05-06,formulae,9.99
x3rq77o7lus5l51,2020-05-11,hc1,4.99
fyclek6t7mt70f3,2020-05-02,hc1,4.99
8y58qaz5gt7d3jl,2020-05-11,chairmanbonus,0.99
tzwuu6wmlwbddzy,2020-05-04,promotiondeal2,0.99
fnjol6lhfe51z3e,2020-05-10,cashinjection,0.99
oi2ynbjk8coyax4,2020-05-12,promotiondeal3,0.99
pl3qq5fh7ngw6dx,2020-05-13,cashinjection,0.99
6nfxnyzvhpsyohw,2020-05-03,promotiondeal2,0.99
98uouamalx2d690,2020-05-05,hc1,4.99
th1bsn2a022nble,2020-05-09,promotiondeal3,0.99
tp0ncq7x6qfnt06,2020-05-08,hc2,9.99
scng5g90i5x6eym,2020-05-13,starterpack2,19.99
ai3hklu35w28fir,2020-05-13,starterpack1,5.49
hruilc6u57z4qdq,2020-05-12,starterpack1,5.49
erqi2so5luxusm7,2020-05-08,starterpack2,19.99
0ohe1q65c30m0hy,2020-05-04,cashinjection,0.99
v8ntswu69ukgrqw,2020-05-15,hc4,29.99
sd6fzyllw8rsfsv,2020-05-04,promotiondeal2,0.99
3kaxt1mby0kawop,2020-05-10,cashinjection,0.99
407y85z4f5390ol,2020-05-14,hc2,9.99
u8ypgitwz1uq8vs,2020-05-08,chairmanbonus,0.99
8e7hut25xypbtl7,2020-05-11,chairmanbonus,0.99
4z9qt2gzlvu0bni,2020-05-09,starterpack1,5.49
fgt7ss1t564kzbt,2020-05-04,cashinjection,0.99
7tiujdnw6u3w1rp,2020-05-12,starterpack1,5.49
z261ivihgd9std0,2020-05-11,chairmanbonus,0.99
aap4dt8jk9vx4yx,2020-05-07,promotiondeal1,0.99
b9rs0ty2m50j1kb,2020-05-07,hc1,4.99
0rjn1923i2dbovq,2020-05-10,starterpack1,5.49
hech9pxuo7mb3lp,2020-05-11,promotiondeal1,0.99
xgqe0ige9uj6u3j,2020-05-13,cashinjection,0.99
d6ckrtkdbsqemsr,2020-05-07,hc1,4.99
9ttsa7m2wwtm0ys,2020-05-13,hc2,9.99
55n38u6n7ei99es,2020-05-13,cashinjection,0.99
s4ilgxvyt6ha4tg,2020-05-12,starterpack1,5.49
pe11lexq477pguc,2020-05-05,promotiondeal2,0.99
mohx53jm1p5wzky,2020-05-15,superinvestment,4.99
7dwi159e563jwmy,2020-05-03,promotiondeal2,0.99
2tqx132jgivdchy,2020-05-15,starterpack1,5.49
0dbq15nsvdjujuc,2020-05-10,cashinjection,0.99
0nrmc7853ph5hff,2020-05-13,cashinjection,0.99
272xegh5yll5ngy,2020-05-10,hc1,4.99
j8aboxeax8rxxk0,2020-05-04,starterpack1,5.49
1n3n1y5mnjsows8,2020-05-04,promotiondeal2,0.99
h4fj5mdt737kd6f,2020-05-10,promotiondeal1,0.99
owmjks43f4xmyde,2020-05-08,promotiondeal1,0.99
zs8ylu4dd416li2,2020-05-15,starterpack1,5.49
qumq7ty72av3fxq,2020-05-13,cashinjection,0.99
vatg89br587en6q,2020-05-14,promotiondeal4,0.99
4tx02jy4wxz54tl,2020-05-07,promotiondeal2,0.99
v8ntswu69ukgrqw,2020-05-15,hc4,29.99
coilq6hqwnja3bd,2020-05-06,promotiondeal1,0.99
i8sdc6w0wayhheq,2020-05-10,cashinjection,0.99
i5lu3ov059klt4h,2020-05-13,hc1,4.99
a7c5jews2oelbyc,2020-05-12,promotiondeal1,0.99
al3fivrq4ybxqwf,2020-05-09,promotiondeal1,0.99
dwqwvikmb6ynfro,2020-05-11,cashinjection,0.99
dm5mq8a5pe6c4hb,2020-05-04,cashinjection,0.99
jzl69yr6zeqmne5,2020-05-04,cashinjection,0.99
3uv2v2drfs2h3kn,2020-05-12,promotiondeal4,0.99
abfrf9rsyty421w,2020-05-02,promotiondeal2,0.99
0jryl5jtbeh7kcx,2020-05-10,cashinjection,0.99
e0g7ubvshuu6ig5,2020-05-07,promotiondeal2,0.99
3zbt500gr0a3gc8,2020-05-05,hc2,9.99
h0ctln5rvgwc7xd,2020-05-09,starterpack1,5.49
eludgub3gg1vap6,2020-05-03,promotiondeal2,0.99
ful18frhcbwao9l,2020-05-02,starterpack1,5.49
3483hi7iez3yz8e,2020-05-06,superinvestment,4.99
9aimtukmrh4ecxj,2020-05-02,cashinjection,0.99
1up7km5fgscifhk,2020-05-07,promotiondeal2,0.99
g951xxbi3scoicf,2020-05-05,hc1,4.99
mjrt3iurrunsnck,2020-05-10,cashinjection,0.99
n5401kqxhjuu7md,2020-05-07,cashinjection,0.99
cm4u5ytmwoeli1x,2020-05-10,hc1,4.99
yfcxrk6zgfow6o5,2020-05-13,cashinjection,0.99
wxcy339a4r4b3yi,2020-05-03,promotiondeal2,0.99
89jewbrnj7pzsp9,2020-05-07,promotiondeal2,0.99
7pwxi0twf9vq7vk,2020-05-11,promotiondeal1,0.99
uk2yzwhbdrcujma,2020-05-08,hc2,9.99
eu5vysgsnb4p03t,2020-05-08,chairmanbonus,0.99
0nxt4019731dcjw,2020-05-07,promotiondeal5,0.99
8cfdvnyoh6oypox,2020-05-03,promotiondeal2,0.99
h6pvhn972qhkfhx,2020-05-10,hc2,9.99
951hpnq7xccvimu,2020-05-05,promotiondeal1,0.99
yt69jxdfppjxhqo,2020-05-07,formulae,9.99
zbg74ayxzx5eeko,2020-05-02,chairmanbonus,0.99
nb3780bkoeppyot,2020-05-07,starterpack1,5.49
gem2lqeulkq5eim,2020-05-06,superinvestment,4.99
um6xlxq2k4tszqh,2020-05-11,chairmanbonus,0.99
kfvzplbacecanz8,2020-05-10,promotiondeal1,0.99
p15v40hx7remgbd,2020-05-15,promotiondeal2,0.99
kqi9uaqs4zvdz5k,2020-05-14,hc3,19.99
ow1zkf26zgtu14a,2020-05-15,superinvestment,4.99
31opwwbtgf38kd1,2020-05-13,cashinjection,0.99
y02y8h8yxt4owye,2020-05-06,promotiondeal2,0.99
4bpvp2w5p5uryw3,2020-05-09,promotiondeal1,0.99
hvwrura2dj2f677,2020-05-14,promotiondeal2,0.99
pyh3emnxa7cxx53,2020-05-15,hc4,29.99
42bw5zluuz7re2m,2020-05-05,hc2,9.99
fibsvbnh97mwxpb,2020-05-10,cashinjection,0.99
8jvnvdk0hs75xvx,2020-05-09,chairmanbonus,0.99
j992mfi7sdi1anl,2020-05-11,chairmanbonus,0.99
b14sxa0kg1ccxro,2020-05-10,cashinjection,0.99
myh53eoy78m4e3k,2020-05-05,hc1,4.99
z3sla5pe0kcb16x,2020-05-15,promotiondeal3,0.99
dkknppvi4iw8axu,2020-05-06,promotiondeal2,0.99
n9hpw6jaeqnvlcg,2020-05-13,promotiondeal2,0.99
pb6g6lxhocnaxoc,2020-05-15,hc4,29.99
bu0vh0jq9sjycwm,2020-05-13,promotiondeal2,0.99
2pduqkkvairc42e,2020-05-09,hc5,49.99
r3b342lqsh21nau,2020-05-04,promotiondeal2,0.99
sdo4nxkgi61c8bv,2020-05-14,starterpack1,5.49
vcc4ejweamz9rrx,2020-05-10,promotiondeal1,0.99
055n8ukpnr05xae,2020-05-15,viptoken,6.99
407y85z4f5390ol,2020-05-13,promotiondeal1,0.99
r17zr3rhbyua38g,2020-05-12,viptoken,6.99
7tx37s5ng7tny14,2020-05-07,starterpack1,5.49
lry5uh1cw47kjev,2020-05-08,chairmanbonus,0.99
mvq7pjve4tja1wa,2020-05-13,cashinjection,0.99
h0ctln5rvgwc7xd,2020-05-10,cashinjection,0.99
4zj2wgjh3v7pdur,2020-05-13,promotiondeal2,0.99
gqdsxz1g0ob50pa,2020-05-11,chairmanbonus,0.99
6hstuxxyxlpv2l7,2020-05-01,cashinjection,0.99
defraydoi7aaqhp,2020-05-11,hc1,4.99
3j8p2wdh24tqp6m,2020-05-14,hc5,49.99
d3ma2yulqkhv928,2020-05-06,promotiondeal2,0.99
nu7j4bbb9kpcikq,2020-05-03,promotiondeal1,0.99
as0sx111sauz0l5,2020-05-03,hc2,9.99
wj4vdtubr1i6azy,2020-05-10,starterpack2,19.99
ave9vn73gmf2uqp,2020-05-03,promotiondeal2,0.99
tnsjaehq9e0xf5t,2020-05-03,chairmanbonus,0.99
hjh4927ky21739d,2020-05-07,viptoken,6.99
kohgyhln4rqgiq8,2020-05-03,chairmanbonus,0.99
a9yy30kw7plcl5s,2020-05-15,starterpack1,5.49
d5hslbaeewe1dfg,2020-05-14,hc1,4.99
e5m9w6my7mkka1w,2020-05-06,promotiondeal2,0.99
uhoxbwc7b9vfxiw,2020-05-06,promotiondeal1,0.99
4c8vsc7j8qjglwm,2020-05-05,hc3,19.99
xwdgr8n9cb1cii9,2020-05-01,viptoken,6.99
2fu9l4bht7t6g03,2020-05-04,hc3,19.99
dquf1eioka6uat7,2020-05-04,cashinjection,0.99
1olx4bjoqraydvg,2020-05-08,chairmanbonus,0.99
desxqc567iyiv41,2020-05-15,promotiondeal2,0.99
gnirjk5jsymntjq,2020-05-13,cashinjection,0.99
aazcnhh174dvktr,2020-05-13,cashinjection,0.99
i6qtyr4px3mqrzm,2020-05-08,chairmanbonus,0.99
9a4dwz3t3pliy9t,2020-05-12,promotiondeal2,0.99
q8uyubg0shoed0g,2020-05-13,cashinjection,0.99
selnwmhlnv4wl2f,2020-05-06,promotiondeal1,0.99
g48yvta4e4hnu57,2020-05-01,starterpack2,19.99
sd6fzyllw8rsfsv,2020-05-11,chairmanbonus,0.99
8r9hwmz1y1w3hhy,2020-05-13,hc1,4.99
b53cfn4zgnfvpz1,2020-05-05,promotiondeal2,0.99
dfut4t6e5x2yg6i,2020-05-01,superinvestment,4.99
61zfh59u9gqj8xg,2020-05-13,cashinjection,0.99
k7g8v4zfoxenx0e,2020-05-04,cashinjection,0.99
y25gp4sfdds3nr1,2020-05-13,cashinjection,0.99
givystlfcs218pb,2020-05-06,superinvestment,4.99
7pwxi0twf9vq7vk,2020-05-15,superinvestment,4.99
kqi9uaqs4zvdz5k,2020-05-11,starterpack1,5.49
m6z9ao4bqzjkeiw,2020-05-11,hc3,19.99
9beyhnn583jv0ck,2020-05-12,promotiondeal2,0.99
gwkuri2vtvl84rx,2020-05-08,chairmanbonus,0.99
8m042gf0w3q70ou,2020-05-04,cashinjection,0.99
6qakrevutyb1r7b,2020-05-10,promotiondeal1,0.99
y39pxv38xb9ztog,2020-05-05,promotiondeal2,0.99
x1p77y0wxnb3xef,2020-05-03,promotiondeal2,0.99
x02hufx0b5pvtmr,2020-05-08,hc3,19.99
36ch00jutcjwoub,2020-05-15,superinvestment,4.99
2t0wtloc2d7ajuo,2020-05-05,starterpack2,19.99
w0fagkfa58n2ocb,2020-05-05,promotiondeal2,0.99
zcwub7ryksgapog,2020-05-13,cashinjection,0.99
496k0ylt30wp9tz,2020-05-11,chairmanbonus,0.99
3wzf39rujjhnkb4,2020-05-05,starterpack1,5.49
tfhcibk7fbrjj4o,2020-05-08,starterpack1,5.49
ne72fo48r6z0nff,2020-05-04,promotiondeal2,0.99
sz35bd7ujy1z5ek,2020-05-05,promotiondeal1,0.99
iql1ac6oxd9lc6d,2020-05-10,cashinjection,0.99
10fsrsumwyxq6t9,2020-05-12,starterpack1,5.49
vyfn9cwa2l7iybc,2020-05-15,promotiondeal5,0.99
8111vh28vaxubem,2020-05-10,promotiondeal2,0.99
kxnxto2fg4cgkoz,2020-05-05,promotiondeal1,0.99
q3evc4rvuqqavz3,2020-05-09,promotiondeal1,0.99
yua4xm8tm5gxcaw,2020-05-14,hc3,19.99
h147sg01qwz4lxk,2020-05-10,promotiondeal2,0.99
qd5623m3l6qj5n4,2020-05-13,cashinjection,0.99
22sy6h0azquazcd,2020-05-03,starterpack1,5.49
l26b127glgvdcnk,2020-05-08,chairmanbonus,0.99
yid45snvg3i70gv,2020-05-12,starterpack1,5.49
2bk3ptyn0uqdyv8,2020-05-06,promotiondeal1,0.99
5j98i9xrjfn3f8q,2020-05-14,viptoken,6.99
mo2z8exfnvd1hs2,2020-05-08,chairmanbonus,0.99
5bz9zbr0rsqr1fq,2020-05-14,promotiondeal4,0.99
ree8188yv6fyhld,2020-05-13,cashinjection,0.99
bfd6bzl8o5rb73e,2020-05-10,promotiondeal2,0.99
bv32t17aqiv5h0a,2020-05-10,promotiondeal2,0.99
xkjucn0d3fdbi8k,2020-05-03,promotiondeal1,0.99
itf5pk0y2yik217,2020-05-04,cashinjection,0.99
1x8wfw43lo7hfkw,2020-05-15,superinvestment,4.99
6p8dn5vto4t6edo,2020-05-13,viptoken,6.99
r58e0niwts41czi,2020-05-09,promotiondeal2,0.99
2ukdp7kojy58o8k,2020-05-11,hc3,19.99
dzfy8vcnxxi0lq9,2020-05-10,hc3,19.99
2ozy0oag3dla9ct,2020-05-08,promotiondeal2,0.99
tzubjk7zikladh5,2020-05-10,cashinjection,0.99
redlisivlwu4u43,2020-05-04,hc1,4.99
aeq80ftq2mi53t7,2020-05-07,promotiondeal1,0.99
o58en6cahnfsx27,2020-05-01,promotiondeal2,0.99
5n528tvk8wr5thp,2020-05-13,viptoken,6.99
2iyxk11u0c2jj6p,2020-05-10,hc1,4.99
ojujz3fzod0whu8,2020-05-11,starterpack1,5.49
26tvlycolkubh2k,2020-05-08,starterpack2,19.99
tr8xm26xgeszjhk,2020-05-13,promotiondeal2,0.99
4uempb6cbh4icxs,2020-05-06,promotiondeal2,0.99
laktdz40k7l8krg,2020-05-01,cashinjection,0.99
3dyfyniowrl8i1n,2020-05-04,cashinjection,0.99
639x4a1q9quiw4d,2020-05-03,starterpack2,19.99
yup6p6whl8aeu3m,2020-05-02,starterpack1,5.49
87ghmcsi5zcvau8,2020-05-13,hc1,4.99
e49tk55j783pitv,2020-05-14,promotiondeal3,0.99
90xqrnc87y9rpzd,2020-05-11,hc4,29.99
4i04mfo6g20dlay,2020-05-09,chairmanbonus,0.99
hppyzkdmrd9zqbm,2020-05-07,starterpack2,19.99
fckdqmijq3mr52x,2020-05-04,cashinjection,0.99
dcg4wtmvsxg3abq,2020-05-03,promotiondeal2,0.99
80ml29c0z7if3tu,2020-05-13,starterpack1,5.49
8oc1i0svp18qj3c,2020-05-15,promotiondeal2,0.99
l15cr8x20kb4ptp,2020-05-12,hc1,4.99
glu9aghpj02azgu,2020-05-11,hc1,4.99
2vuu9flmgz29pyf,2020-05-07,promotiondeal2,0.99
r58r52n7gd4sk55,2020-05-04,cashinjection,0.99
a0ci3025jx3hdca,2020-05-04,viptoken,6.99
iewuq9jg10rs5md,2020-05-11,chairmanbonus,0.99
orls7l8awwqi2zw,2020-05-12,hc1,4.99
4hev3hj19gmby7l,2020-05-10,cashinjection,0.99
00s9jawtg7l7li3,2020-05-04,cashinjection,0.99
l5a7b1pvgrp35qn,2020-05-06,promotiondeal2,0.99
dnno7jlquk4hzwd,2020-05-09,hc1,4.99
ks0p3s4735wgd7r,2020-05-05,promotiondeal2,0.99
65n6s9qzmenn6o9,2020-05-12,promotiondeal2,0.99
56sleu8z741a6ut,2020-05-15,starterpack1,5.49
3r7bf0913uiwdip,2020-05-11,chairmanbonus,0.99
ccfugw0y5xdjaow,2020-05-04,starterpack1,5.49
6hxr24mvvis8pvp,2020-05-15,hc1,4.99
7y99akl6woth7yk,2020-05-10,cashinjection,0.99
wpouozqzrxq0gpd,2020-05-11,chairmanbonus,0.99
g4qwo4butimldp5,2020-05-07,promotiondeal2,0.99
qfbreeieajfh49k,2020-05-10,cashinjection,0.99
btzw56nt1tbuqu0,2020-05-09,promotiondeal2,0.99
x5w6tguyvck6mzo,2020-05-10,cashinjection,0.99
1mls30yxks7v7rd,2020-05-13,cashinjection,0.99
jr6swfs6ytw95i8,2020-05-04,hc2,9.99
hbmmab4tn2vg081,2020-05-10,cashinjection,0.99
9d8qh3ki6b045nr,2020-05-13,cashinjection,0.99
warh6dq3tbqrlaw,2020-05-06,starterpack2,19.99
5c98utab4vwkozq,2020-05-02,promotiondeal1,0.99
ay7cpyto08pr3i6,2020-05-10,promotiondeal3,0.99
boqtz18ffols1cc,2020-05-15,superinvestment,4.99
iftjc2memllnhus,2020-05-05,promotiondeal2,0.99
889x1z03z43b1j0,2020-05-11,chairmanbonus,0.99
iilitd5xja0z5vt,2020-05-13,cashinjection,0.99
b0sxjmag583m09y,2020-05-13,promotiondeal2,0.99
s0yxbyg0vdmr2jf,2020-05-04,cashinjection,0.99
fpsd8anp3boept7,2020-05-10,cashinjection,0.99
xlre5pdbqba7es4,2020-05-02,promotiondeal2,0.99
i3drryne0wi75d4,2020-05-06,hc1,4.99
x7tof3lv49mipxn,2020-05-11,cashinjection,0.99
2f2bd5guk5qrip3,2020-05-07,hc3,19.99
u1tdvn6nwpdgrka,2020-05-15,superinvestment,4.99
y53auswd1clqptm,2020-05-07,promotiondeal2,0.99
capsu1qwg1w8ufa,2020-05-14,promotiondeal3,0.99
kqbrekhpxkh0wop,2020-05-13,promotiondeal2,0.99
givystlfcs218pb,2020-05-08,hc4,29.99
qr4qbvstaxfxtpc,2020-05-03,chairmanbonus,0.99
2pduqkkvairc42e,2020-05-04,viptoken,6.99
vqgl3cunv5p0hti,2020-05-13,cashinjection,0.99
jiehfm1jfce1r8k,2020-05-12,promotiondeal2,0.99
d6gakrhbf7szv4z,2020-05-14,hc2,9.99
ru3l0qzfblwd9cj,2020-05-11,chairmanbonus,0.99
s6kvt33b564jc6j,2020-05-07,promotiondeal3,0.99
1kob2ff85gkjwd1,2020-05-12,viptoken,6.99
ih4jsqr05zs4vym,2020-05-04,viptoken,6.99
ntv5esd8jx4zzbu,2020-05-08,chairmanbonus,0.99
ez349dbk3mk35wn,2020-05-12,promotiondeal1,0.99
7pwxi0twf9vq7vk,2020-05-14,hc1,4.99
6l5ioywo6pyjcr2,2020-05-07,starterpack2,19.99
t1mvso7mmn3qnva,2020-05-11,superinvestment,4.99
9pebmeyrenan392,2020-05-15,classiccars,14.99
5ut36stob2bd8fs,2020-05-14,hc3,19.99
hxjp77eagusthk2,2020-05-10,cashinjection,0.99
xv8tzfqapckwej8,2020-05-13,promotiondeal2,0.99
63y566g6zrun56b,2020-05-06,promotiondeal2,0.99
lr2az1s46168meb,2020-05-13,cashinjection,0.99
tzor7spb2ty5syu,2020-05-13,cashinjection,0.99
io9zf2rczxihw7e,2020-05-07,promotiondeal2,0.99
ot6qu9ej3nl30r0,2020-05-07,hc2,9.99
079zgom6cuc147w,2020-05-04,promotiondeal1,0.99
5fd2mysdm1njq6a,2020-05-06,superinvestment,4.99
b9usvzxu7ryi8bf,2020-05-08,chairmanbonus,0.99
qmgh0xkyb5whcje,2020-05-05,hc2,9.99
ut62eulhuetox47,2020-05-14,starterpack2,19.99
6d1swtl6hl5lo6m,2020-05-10,cashinjection,0.99
ijemww57m2wqxtk,2020-05-10,cashinjection,0.99
r58r52n7gd4sk55,2020-05-08,chairmanbonus,0.99
iyga8yrf7n4umxo,2020-05-08,promotiondeal2,0.99
5n47o75gdd74gak,2020-05-12,starterpack1,5.49
k6epocxb45ha2rb,2020-05-10,cashinjection,0.99
tdoh2vzenllqtnd,2020-05-04,hc2,9.99
3zbt500gr0a3gc8,2020-05-04,hc1,4.99
sf0cvm1wo2l08wm,2020-05-13,cashinjection,0.99
hc8rsxstkk47krt,2020-05-06,superinvestment,4.99
5bjgcrlvncfatrl,2020-05-14,hc1,4.99
s05q78hlsh5sr2b,2020-05-01,promotiondeal1,0.99
4bw4vuk2tgtc0l7,2020-05-13,cashinjection,0.99
6ric09jh872qaqm,2020-05-11,chairmanbonus,0.99
vyfn9cwa2l7iybc,2020-05-03,hc3,19.99
mqvayj6x8mioz1l,2020-05-13,cashinjection,0.99
aabfg53vkn3mno6,2020-05-04,cashinjection,0.99
dexhv3gh0j03ute,2020-05-03,starterpack1,5.49
l5c7jlolxwzpvk8,2020-05-10,cashinjection,0.99
dokjd2vc9n2rh60,2020-05-06,superinvestment,4.99
qhusexjm4ssouoa,2020-05-01,cashinjection,0.99
b8wlbfz9bp3b507,2020-05-13,cashinjection,0.99
06weny0aj5fshgr,2020-05-08,chairmanbonus,0.99
izpm75tqoi62xfp,2020-05-08,chairmanbonus,0.99
91rk2938ax5egh8,2020-05-11,chairmanbonus,0.99
107e349n0c5dr7b,2020-05-13,promotiondeal2,0.99
7k5tgx2rwv30ged,2020-05-06,viptoken,6.99
qq4480ojduvq71p,2020-05-09,hc2,9.99
asrh5kyuzh42mkt,2020-05-05,promotiondeal2,0.99
yhgir8b211zubew,2020-05-03,viptoken,6.99
mn5lwid6ukb6hx8,2020-05-02,promotiondeal1,0.99
z2vcy55ggy4dmo8,2020-05-04,cashinjection,0.99
97vdt2b74lulczl,2020-05-14,starterpack1,5.49
0vvt0y8941she5f,2020-05-06,hc1,4.99
ydfr3br6o9bi8u4,2020-05-10,cashinjection,0.99
95cw1aw5c2oulx1,2020-05-04,cashinjection,0.99
nl7il2k9z3q2o6z,2020-05-14,promotiondeal1,0.99
0nxt4019731dcjw,2020-05-08,chairmanbonus,0.99
szjq1zyed0y1hsh,2020-05-10,promotiondeal2,0.99
zmcf3m8wxtww562,2020-05-06,promotiondeal2,0.99
j0tkzwqkqmcfgsz,2020-05-01,promotiondeal1,0.99
cqe62zjqe89gb0z,2020-05-08,viptoken,6.99
7nvkk3vx6taavcj,2020-05-04,starterpack1,5.49
4cx0jm5wwddp3bh,2020-05-03,promotiondeal2,0.99
xh1pl5lgyons02l,2020-05-02,promotiondeal2,0.99
04r6mmtuwvpl5ha,2020-05-09,promotiondeal2,0.99
cjhmmllvpc944zd,2020-05-05,promotiondeal2,0.99
1n2ln6us46urc7b,2020-05-06,superinvestment,4.99
ssu4vt20hq528qk,2020-05-01,cashinjection,0.99
sokv6jrjf4bdvnt,2020-05-08,chairmanbonus,NA
fmnof4vn01c2f47,2020-05-14,starterpack1,5.49
anbbizx4qagc9nx,2020-05-13,starterpack1,5.49
9h9xbq22np8vwvh,2020-05-04,starterpack2,19.99
yfxbceesdk2ynis,2020-05-09,promotiondeal2,0.99
rmeyypj15tmsjj1,2020-05-03,cashinjection,0.99
4o6wwlcljy8wodx,2020-05-12,starterpack1,5.49
o4j64v7u8sydqbn,2020-05-10,promotiondeal2,0.99
ks6f9x9drttzbrz,2020-05-12,promotiondeal1,0.99
y3kcm3nc3kpkrg2,2020-05-11,promotiondeal2,0.99
05lvi8zevgt1wrw,2020-05-11,chairmanbonus,0.99
op9iu6jy44oxnx5,2020-05-09,hc4,29.99
bk21426deopcuhs,2020-05-09,starterpack2,19.99
jzuwbooyizti9gr,2020-05-11,promotiondeal2,0.99
sqftjdxktyss21w,2020-05-15,starterpack2,19.99
s7rw6kmmg93226a,2020-05-08,cashinjection,0.99
pcsb2r8fkhz105x,2020-05-02,starterpack2,19.99
f2g995aj859z8nb,2020-05-04,cashinjection,0.99
jtg4lg0qu9uxajq,2020-05-10,hc1,4.99
yycdij20gzt3w64,2020-05-01,promotiondeal2,0.99
w1jagviygp6sx26,2020-05-03,hc3,19.99
4tx02jy4wxz54tl,2020-05-10,promotiondeal3,0.99
ldy3bne84tkmxdc,2020-05-12,cashinjection,0.99
cphupm745rilv1u,2020-05-11,chairmanbonus,0.99
b25oyqjy09sw3lj,2020-05-12,hc4,29.99
oluzhx0cppe8wza,2020-05-10,cashinjection,0.99
et52a3xg47i1wn7,2020-05-11,chairmanbonus,0.99
pymxuqxmxbhgr8e,2020-05-03,promotiondeal2,0.99
u2p4b420431vm8v,2020-05-08,chairmanbonus,0.99
c2tnldtcbyio3jw,2020-05-10,hc1,4.99
78zo0qm2a03n8rc,2020-05-15,promotiondeal1,0.99
y2w9kvemm3qgnf6,2020-05-09,viptoken,6.99
a31v09ss4w4tplr,2020-05-14,promotiondeal1,0.99
1if1tsrfb234h5h,2020-05-11,promotiondeal2,0.99
5ertlb9k90tq2a4,2020-05-15,hc4,29.99
p9wjn1h6rp3ur55,2020-05-10,promotiondeal3,0.99
rpupqcr8hhpyx65,2020-05-10,cashinjection,0.99
80j9lmxbdfbqx4i,2020-05-12,hc1,4.99
7myxskdv1pnfp4l,2020-05-09,hc1,4.99
rs28bu13d57ugxv,2020-05-09,promotiondeal2,0.99
sz35bd7ujy1z5ek,2020-05-06,promotiondeal2,0.99
gufyrpsn3krls1d,2020-05-13,cashinjection,0.99
5vm5d3ke84xjl2m,2020-05-12,promotiondeal1,0.99
bdxh7nvsxgtrhxg,2020-05-07,promotiondeal2,0.99
3ljo7dyg0fqsg8p,2020-05-06,superinvestment,4.99
g5v9ezwvp60qgvs,2020-05-04,cashinjection,0.99
iw40dwicudmhu0m,2020-05-07,hc1,4.99
h0lgzst4f6ykfq0,2020-05-12,promotiondeal1,0.99
id3mwbvxf25bbet,2020-05-10,cashinjection,0.99
gs12q598asrs3jp,2020-05-10,cashinjection,0.99
0es7eypedse4n51,2020-05-06,promotiondeal2,0.99
zmt57k7lt0pcvsy,2020-05-14,promotiondeal3,0.99
9vyaxo6qthudvun,2020-05-11,chairmanbonus,0.99
n2yijh5a3a658ld,2020-05-15,hc2,9.99
vfdi51wtq1qk1ol,2020-05-07,superinvestment,4.99
iajbjyn3ae2fbgm,2020-05-13,hc1,4.99
ti81lxp7tmtfql9,2020-05-11,chairmanbonus,0.99
ydfr3br6o9bi8u4,2020-05-08,promotiondeal2,0.99
83apt83rdv25azl,2020-05-11,chairmanbonus,0.99
bczhlqb0y960kfd,2020-05-06,hc2,9.99
3qatmeemvl7bsqh,2020-05-04,cashinjection,0.99
h4r3f3af0dw8ib2,2020-05-05,promotiondeal2,0.99
q95634d7xwer385,2020-05-06,superinvestment,4.99
98ty8b7jlvvaxae,2020-05-10,promotiondeal2,0.99
0rjn1923i2dbovq,2020-05-10,cashinjection,0.99
hbi3bmkgmojm08x,2020-05-15,superinvestment,4.99
oon8ujfrm6lne0o,2020-05-12,starterpack2,19.99
thfslrez8np4msg,2020-05-05,promotiondeal2,0.99
l46dlkmklompqgl,2020-05-06,promotiondeal3,0.99
zth6s0nvup4amm7,2020-05-12,promotiondeal2,0.99
x3emyypsb2juvij,2020-05-13,starterpack2,19.99
t0m50ir4t1lib8a,2020-05-02,hc1,4.99
avrqx4hvbgaynn1,2020-05-05,hc1,4.99
4bpvp2w5p5uryw3,2020-05-10,promotiondeal3,0.99
g153b598wt1891c,2020-05-04,cashinjection,0.99
4vnahvttr24rti9,2020-05-05,hc1,4.99
tdoh2vzenllqtnd,2020-05-04,hc2,9.99
rf6nho3275zv0o0,2020-05-15,hc3,19.99
